,Unnamed: 0,page_id,name,urlslug,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,Year
4681,5355,4328,Tony Masterson (Earth-616),\/Tony_Masterson_(Earth-616),Secret Identity,1,,Green Hair,Male Characters,,Deceased Characters,5.0,Aug-87,1987.0
4682,5357,51075,Bes (Earth-616),\/Bes_(Earth-616),No Dual Identity,0,,,Male Characters,,Living Characters,5.0,Dec-88,1988.0
4683,5358,116664,Gailyn Bailey (Earth-616),\/Gailyn_Bailey_(Earth-616),Secret Identity,0,Green Eyes,Red Hair,Female Characters,,Deceased Characters,5.0,Dec-88,1988.0
4684,5359,16233,Joseph Bailey (Earth-616),\/Joseph_Bailey_(Earth-616),Secret Identity,0,Green Eyes,Red Hair,Male Characters,,Deceased Characters,5.0,Dec-88,1988.0
4685,5363,555134,Sally Fortune (Earth-616),\/Sally_Fortune_(Earth-616),Public Identity,0,Black Eyes,Red Hair,Female Characters,,Living Characters,5.0,Jan-88,1988.0
4686,5365,196063,Arthur Bigelow (Earth-616),\/Arthur_Bigelow_(Earth-616),Secret Identity,1,Blue Eyes,Black Hair,Male Characters,,Living Characters,5.0,Feb-89,1989.0
4687,5367,28056,Felix Guillermo Caridad (Earth-616),\/Felix_Guillermo_Caridad_(Earth-616),Public Identity,1,,Black Hair,Male Characters,,Deceased Characters,5.0,Dec-89,1989.0
4688,5368,16872,Palik (Earth-616),\/Palik_(Earth-616),Public Identity,0,,,Male Characters,,Living Characters,5.0,Sep-89,1989.0
4689,5369,130691,Rex Randolph (Earth-616),\/Rex_Randolph_(Earth-616),Secret Identity,0,Green Eyes,Blond Hair,Male Characters,,Living Characters,5.0,May-89,1989.0
4690,5370,292150,Charles Xavier (War Skrull) (Earth-616),\/Charles_Xavier_(War_Skrull)_(Earth-616),,1,,,Male Characters,,Living Characters,5.0,Oct-90,1990.0
4691,5371,17336,Death Ninja (Earth-616),\/Death_Ninja_(Earth-616),Secret Identity,1,,,Male Characters,,Deceased Characters,5.0,Jul-90,1990.0
4692,5372,32484,Debra Levin (Earth-616),\/Debra_Levin_(Earth-616),Public Identity,0,,Brown Hair,Female Characters,,Living Characters,5.0,Jul-90,1990.0
4693,5373,690466,Garnok Rebbahn (Earth-616),\/Garnok_Rebbahn_(Earth-616),No Dual Identity,1,,Black Hair,Male Characters,,Deceased Characters,5.0,Jun-90,1990.0
4694,5374,19574,George Prufrock (Earth-616),\/George_Prufrock_(Earth-616),Secret Identity,1,,Brown Hair,Male Characters,,Living Characters,5.0,Jun-90,1990.0
4695,5375,19508,Jason Jerome (Earth-616),\/Jason_Jerome_(Earth-616),Public Identity,0,,,Male Characters,,Living Characters,5.0,Jul-90,1990.0
4696,5376,79498,John Cereus (Earth-616),\/John_Cereus_(Earth-616),Public Identity,1,Brown Eyes,Green Hair,Male Characters,,Living Characters,5.0,Sep-90,1990.0
4697,5377,18409,Joy Adams (Earth-616),\/Joy_Adams_(Earth-616),,0,,Blond Hair,Female Characters,,Living Characters,5.0,Aug-90,1990.0
4698,5378,79594,Kerry Patrick (Earth-616),\/Kerry_Patrick_(Earth-616),Public Identity,0,,Strawberry Blond Hair,Male Characters,,Living Characters,5.0,Dec-90,1990.0
4699,5379,43767,Kuryestan (Earth-616),\/Kuryestan_(Earth-616),,1,,Brown Hair,Male Characters,,Living Characters,5.0,Jul-90,1990.0
4700,5380,288837,Luz Delgado (Earth-616),\/Luz_Delgado_(Earth-616),Public Identity,0,,Brown Hair,Female Characters,,Deceased Characters,5.0,Dec-90,1990.0
4701,5381,255142,Nessus (Earth-616),\/Nessus_(Earth-616),Public Identity,1,,Brown Hair,Male Characters,,Deceased Characters,5.0,May-90,1990.0
4702,5382,37404,Ngh (Earth-616),\/Ngh_(Earth-616),,1,,,Male Characters,,Living Characters,5.0,Dec-90,1990.0
4703,5383,288239,Pauline Stratton (Earth-616),\/Pauline_Stratton_(Earth-616),Public Identity,0,,Blond Hair,Female Characters,,Living Characters,5.0,May-90,1990.0
4704,5385,21601,Red Celestial (Earth-616),\/Red_Celestial_(Earth-616),,0,,,,,Living Characters,5.0,May-90,1990.0
4705,5386,29183,Rose Wu (Earth-616),\/Rose_Wu_(Earth-616),,0,,,Female Characters,,Deceased Characters,5.0,Jan-90,1990.0
4706,5387,43765,Voroshilov (Earth-616),\/Voroshilov_(Earth-616),,1,,Blond Hair,Female Characters,,Living Characters,5.0,Jul-90,1990.0
4707,5388,43760,Xa (Earth-616),\/Xa_(Earth-616),,1,,Red Hair,Female Characters,,Living Characters,5.0,Dec-90,1990.0
4708,5389,66406,Beauty (Earth-616),\/Beauty_(Earth-616),Secret Identity,1,,Red Hair,Female Characters,,Living Characters,5.0,Mar-91,1991.0
4709,5390,16355,Charm (Weird Sisters) (Earth-616),\/Charm_(Weird_Sisters)_(Earth-616),Secret Identity,1,,Auburn Hair,Female Characters,,Living Characters,5.0,Mar-91,1991.0
4710,5391,625583,Consuela Sanchez (Earth-616),\/Consuela_Sanchez_(Earth-616),Public Identity,0,,Black Hair,Female Characters,,Living Characters,5.0,Dec-91,1991.0
4711,5392,289630,Dorma (Clones) (Earth-616),\/Dorma_(Clones)_(Earth-616),Secret Identity,0,Blue Eyes,Auburn Hair,Female Characters,,Living Characters,5.0,Apr-91,1991.0
4712,5393,4061,Dreadface (Earth-616),\/Dreadface_(Earth-616),Secret Identity,1,,No Hair,Male Characters,,Living Characters,5.0,Dec-91,1991.0
4713,5395,18797,Ice Princess (Earth-616),\/Ice_Princess_(Earth-616),Secret Identity,1,,,Female Characters,,Living Characters,5.0,Jul-91,1991.0
4714,5398,28902,Shatterfist (Earth-616),\/Shatterfist_(Earth-616),Secret Identity,1,,Black Hair,Male Characters,,Living Characters,5.0,Dec-91,1991.0
4715,5400,18783,Truth (Earth-616),\/Truth_(Earth-616),Secret Identity,1,,Auburn Hair,Female Characters,,Living Characters,5.0,Mar-91,1991.0
4716,5401,16354,Vic Chalker (Earth-616),\/Vic_Chalker_(Earth-616),Secret Identity,1,White Eyes,,Male Characters,,Deceased Characters,5.0,Nov-91,1991.0
4717,5402,79508,Alizon Baunacha (Earth-616),\/Alizon_Baunacha_(Earth-616),Secret Identity,1,,Red Hair,Female Characters,,Living Characters,5.0,Dec-92,1992.0
4718,5403,339173,Arashi Wakayama (Earth-616),\/Arashi_Wakayama_(Earth-616),,0,,,Male Characters,,Living Characters,5.0,Jun-92,1992.0
4719,5404,1806,Carter Ryking (Earth-616),\/Carter_Ryking_(Earth-616),Secret Identity,0,Green Eyes,Brown Hair,Male Characters,,Deceased Characters,5.0,Sep-92,1992.0
4720,5405,32696,Farnoq Dahn (Earth-616),\/Farnoq_Dahn_(Earth-616),Public Identity,1,,Black Hair,Male Characters,,Deceased Characters,5.0,Feb-92,1992.0
4721,5406,16594,Ferrel Thompson (Earth-616),\/Ferrel_Thompson_(Earth-616),Secret Identity,1,,Black Hair,Male Characters,,Living Characters,5.0,Aug-92,1992.0
4722,5407,16728,Gale Cameron (Earth-616),\/Gale_Cameron_(Earth-616),Secret Identity,1,,Black Hair,Female Characters,,Living Characters,5.0,Jul-92,1992.0
4723,5408,16774,Gillian Pritikin (Earth-616),\/Gillian_Pritikin_(Earth-616),Secret Identity,1,,Green Hair,Female Characters,,Living Characters,5.0,Jul-92,1992.0
4724,5409,248196,Harvester (Q7 Strike Force) (Earth-616),\/Harvester_(Q7_Strike_Force)_(Earth-616),Secret Identity,1,,No Hair,Male Characters,,Living Characters,5.0,Aug-92,1992.0
4725,5412,731129,Joseph MacNamara (Earth-616),\/Joseph_MacNamara_(Earth-616),No Dual Identity,0,,Black Hair,Male Characters,,Living Characters,5.0,Dec-92,1992.0
4726,5414,62582,"Louis Sadler, Sr. (Earth-616)","\/Louis_Sadler,_Sr._(Earth-616)",Secret Identity,0,Brown Eyes,Grey Hair,Male Characters,,Living Characters,5.0,Mar-92,1992.0
4727,5415,87216,Magpie (Earth-616),\/Magpie_(Earth-616),Secret Identity,1,Brown Eyes,Blond Hair,Male Characters,,Living Characters,5.0,Sep-92,1992.0
4728,5416,36173,Marya Meshkov (Earth-616),\/Marya_Meshkov_(Earth-616),Secret Identity,1,,Blond Hair,Female Characters,,Living Characters,5.0,Oct-92,1992.0
4729,5418,501945,Micheal Hamilton (Earth-616),\/Micheal_Hamilton_(Earth-616),Public Identity,0,Brown Eyes,Black Hair,Male Characters,,Living Characters,5.0,Apr-92,1992.0
4730,5419,34655,Patrick Mahony (Earth-616),\/Patrick_Mahony_(Earth-616),Secret Identity,1,,Black Hair,Male Characters,,Living Characters,5.0,Feb-92,1992.0
4731,5420,45878,Pico Halfghanaghan (Earth-616),\/Pico_Halfghanaghan_(Earth-616),No Dual Identity,1,Red Eyes,White Hair,Male Characters,,Living Characters,5.0,Jun-92,1992.0
4732,5421,322040,Recoil (Earth-616),\/Recoil_(Earth-616),Secret Identity,1,,Orange Hair,Male Characters,,Deceased Characters,5.0,Oct-92,1992.0
4733,5422,727039,Roc (Assassin) (Earth-616),\/Roc_(Assassin)_(Earth-616),Secret Identity,1,,Brown Hair,Male Characters,,Deceased Characters,5.0,Oct-92,1992.0
4734,5423,85388,Roger Barbatos (Earth-616),\/Roger_Barbatos_(Earth-616),Public Identity,1,,Black Hair,Male Characters,,Living Characters,5.0,Jul-92,1992.0
4735,5425,85358,Scuzz (Werewolf) (Earth-616),\/Scuzz_(Werewolf)_(Earth-616),Secret Identity,1,Red Eyes,Blond Hair,Male Characters,,Deceased Characters,5.0,Jul-92,1992.0
4736,5427,15964,Sir Raston (Earth-616),\/Sir_Raston_(Earth-616),Public Identity,1,,Black Hair,Male Characters,,Living Characters,5.0,Oct-92,1992.0
4737,5428,15965,Ssith (Earth-616),\/Ssith_(Earth-616),Public Identity,1,Red Eyes,No Hair,Male Characters,,Living Characters,5.0,Oct-92,1992.0
4738,5429,300179,Stern (Firm) (Earth-616),\/Stern_(Firm)_(Earth-616),Secret Identity,1,,,Male Characters,,Living Characters,5.0,May-92,1992.0
4739,5430,248203,Tanuta Umbotha (Earth-616),\/Tanuta_Umbotha_(Earth-616),Secret Identity,1,Blue Eyes,Bald,Female Characters,,Living Characters,5.0,Aug-92,1992.0
4740,5431,731128,Tomas Delgado (Earth-616),\/Tomas_Delgado_(Earth-616),No Dual Identity,0,,Red Hair,Male Characters,,Living Characters,5.0,Dec-92,1992.0
4741,5432,290168,Troll (Deathwatch) (Earth-616),\/Troll_(Deathwatch)_(Earth-616),Secret Identity,1,,,Male Characters,,Living Characters,5.0,Mar-92,1992.0
4742,5433,84833,Uncegila (Earth-616),\/Uncegila_(Earth-616),Secret Identity,1,Green Eyes,No Hair,,,Deceased Characters,5.0,Feb-92,1992.0
4743,5434,248199,Victor Sternwood (Earth-616),\/Victor_Sternwood_(Earth-616),Secret Identity,1,Brown Eyes,Black Hair,Male Characters,,Living Characters,5.0,Aug-92,1992.0
4744,5435,15961,Wildrun (Earth-616),\/Wildrun_(Earth-616),Secret Identity,1,Black Eyes,Black Hair,Male Characters,,Living Characters,5.0,Oct-92,1992.0
4745,5437,247559,Annie Jones (Earth-616),\/Annie_Jones_(Earth-616),Secret Identity,0,Green Eyes,Red Hair,Female Characters,,Living Characters,5.0,Oct-93,1993.0
4746,5438,43849,Blood Shadow (Earth-616),\/Blood_Shadow_(Earth-616),Secret Identity,1,Red Eyes,,Male Characters,,Living Characters,5.0,Jul-93,1993.0
4747,5439,247547,Carlos deSilva (Earth-616),\/Carlos_deSilva_(Earth-616),Secret Identity,0,Black Eyes,Black Hair,Male Characters,,Living Characters,5.0,Oct-93,1993.0
4748,5440,300536,Daito (Snakeroot) (Earth-616),\/Daito_(Snakeroot)_(Earth-616),Secret Identity,1,,,Male Characters,,Deceased Characters,5.0,Aug-93,1993.0
4749,5441,16382,Double Trouble (Earth-616),\/Double_Trouble_(Earth-616),Secret Identity,0,,,Female Characters,,Living Characters,5.0,May-93,1993.0
4750,5442,26798,Dwight Faron (Earth-616),\/Dwight_Faron_(Earth-616),Public Identity,1,,Black Hair,Male Characters,,Living Characters,5.0,Mar-93,1993.0
4751,5443,639155,Elvis Presley (Earth-616),\/Elvis_Presley_(Earth-616),Public Identity,0,,,Male Characters,,Living Characters,5.0,Feb-93,1993.0
4752,5444,297957,Erynys (Earth-616),\/Erynys_(Earth-616),,1,,Black Hair,Female Characters,,Living Characters,5.0,Nov-93,1993.0
4753,5445,16588,Gulliver Jones (Earth-616),\/Gulliver_Jones_(Earth-616),Secret Identity,0,Brown Eyes,Brown Hair,Male Characters,,Living Characters,5.0,Nov-93,1993.0
4754,5446,7620,Killspree (Earth-616),\/Killspree_(Earth-616),Secret Identity,0,,,Male Characters,,Living Characters,5.0,May-93,1993.0
4755,5447,76444,Kith Nasca (Earth-616),\/Kith_Nasca_(Earth-616),Secret Identity,0,,Black Hair,Male Characters,,Living Characters,5.0,Oct-93,1993.0
4756,5449,128159,Lee Childs (Earth-616),\/Lee_Childs_(Earth-616),Secret Identity,1,,Blond Hair,Male Characters,,Living Characters,5.0,Apr-93,1993.0
4757,5450,247555,Marc Devlin (Earth-616),\/Marc_Devlin_(Earth-616),Secret Identity,0,Red Eyes,Bald,Male Characters,,Living Characters,5.0,Oct-93,1993.0
4758,5451,30351,Metarchus (Earth-616),\/Metarchus_(Earth-616),,1,Red Eyes,Red Hair,Female Characters,,Living Characters,5.0,Dec-93,1993.0
4759,5452,19575,Mondo Pain (Earth-616),\/Mondo_Pain_(Earth-616),,1,,Black Hair,Male Characters,,Living Characters,5.0,Dec-93,1993.0
4760,5453,51084,Morrigan (Earth-616),\/Morrigan_(Earth-616),,0,,,Female Characters,,Deceased Characters,5.0,Jun-93,1993.0
4761,5454,34594,Necromancer (Demon) (Earth-616),\/Necromancer_(Demon)_(Earth-616),,1,,No Hair,Male Characters,,Living Characters,5.0,May-93,1993.0
4762,5457,247554,Shaka (Earth-616),\/Shaka_(Earth-616),Secret Identity,0,Brown Eyes,Black Hair,Male Characters,,Living Characters,5.0,Oct-93,1993.0
4763,5459,45628,Talla Ron (Earth-616),\/Talla_Ron_(Earth-616),,1,,Black Hair,Female Characters,,Living Characters,5.0,Aug-93,1993.0
4764,5460,557917,Tekagi (Earth-616),\/Tekagi_(Earth-616),Secret Identity,1,,,Male Characters,,Living Characters,5.0,Sep-93,1993.0
4765,5461,727247,Tsin Hark (Earth-616),\/Tsin_Hark_(Earth-616),Public Identity,1,,Black Hair,Male Characters,,Living Characters,5.0,Oct-93,1993.0
4766,5462,16704,Vex (Coven) (Earth-616),\/Vex_(Coven)_(Earth-616),Secret Identity,1,,Red Hair,Male Characters,,Deceased Characters,5.0,Jul-93,1993.0
4767,5463,68929,Ancestor (Earth-616),\/Ancestor_(Earth-616),Secret Identity,1,,Grey Hair,Male Characters,,Living Characters,5.0,Dec-94,1994.0
4768,5464,354570,Cissie Guthrie (Earth-616),\/Cissie_Guthrie_(Earth-616),Secret Identity,0,,Brown Hair,Female Characters,,Living Characters,5.0,Sep-94,1994.0
4769,5466,728620,Doctor Yesterday (Earth-616),\/Doctor_Yesterday_(Earth-616),Secret Identity,1,,Brown Hair,Male Characters,,Living Characters,5.0,Jul-94,1994.0
4770,5467,391313,Dry (Soldiers of Misfortune) (Earth-616),\/Dry_(Soldiers_of_Misfortune)_(Earth-616),Secret Identity,1,,Black Hair,Female Characters,,Living Characters,5.0,Dec-94,1994.0
4771,5468,59413,F.A.C.A.D.E. (Earth-616),\/F.A.C.A.D.E._(Earth-616),Secret Identity,1,,,Male Characters,,Living Characters,5.0,Jun-94,1994.0
4772,5469,664771,Gavin Thorpe (Earth-616),\/Gavin_Thorpe_(Earth-616),,1,,Brown Hair,Male Characters,,Living Characters,5.0,Dec-94,1994.0
4773,5470,403218,General Obsidian (Earth-616),\/General_Obsidian_(Earth-616),Secret Identity,1,Black Eyes,No Hair,Male Characters,,Living Characters,5.0,Nov-94,1994.0
4774,5472,406570,Jamil (Earth-616),\/Jamil_(Earth-616),Secret Identity,1,Black Eyes,Black Hair,Male Characters,,Deceased Characters,5.0,Dec-94,1994.0
4775,5473,21542,Joshua Pryce (Earth-616),\/Joshua_Pryce_(Earth-616),,0,,Brown Hair,Male Characters,,Living Characters,5.0,Sep-94,1994.0
4776,5474,392672,Light (Soldiers of Misfortune) (Earth-616),\/Light_(Soldiers_of_Misfortune)_(Earth-616),Secret Identity,1,,Black Hair,Male Characters,,Living Characters,5.0,Dec-94,1994.0
4777,5475,4085,Louis Dexter (Earth-616),\/Louis_Dexter_(Earth-616),Secret Identity,1,Brown Eyes,Brown Hair,Male Characters,,Living Characters,5.0,Mar-94,1994.0
4778,5476,21541,Malachi (Earth-616),\/Malachi_(Earth-616),,1,White Eyes,Black Hair,Female Characters,,Living Characters,5.0,May-94,1994.0
4779,5477,95516,Old Woman (Earth-616),\/Old_Woman_(Earth-616),Secret Identity,1,,,Female Characters,,Living Characters,5.0,Dec-94,1994.0
4780,5478,34100,Psiphon (Earth-616),\/Psiphon_(Earth-616),Secret Identity,1,Red Eyes,No Hair,Male Characters,,Living Characters,5.0,Feb-94,1994.0
4781,5479,78692,Sea Leopard (Earth-616),\/Sea_Leopard_(Earth-616),Secret Identity,1,Black Eyes,Bald,Male Characters,,Living Characters,5.0,Jul-94,1994.0
4782,5481,173937,Sidrat-Al-Muntah (Earth-616),\/Sidrat-Al-Muntah_(Earth-616),Secret Identity,0,,Bald,Male Characters,,Living Characters,5.0,Sep-94,1994.0
4783,5482,165141,Skar (Earth-616),\/Skar_(Earth-616),Secret Identity,1,,No Hair,Male Characters,,Living Characters,5.0,Feb-94,1994.0
4784,5483,700015,Spoiler (Earth-616),\/Spoiler_(Earth-616),Secret Identity,1,Green Eyes,Blond Hair,Male Characters,,Living Characters,5.0,Aug-94,1994.0
4785,5484,745847,Toshiro Mikashi (Earth-616),\/Toshiro_Mikashi_(Earth-616),No Dual Identity,0,,Grey Hair,Male Characters,,Living Characters,5.0,Aug-94,1994.0
4786,5485,258231,Urson-Wellz (Earth-616),\/Urson-Wellz_(Earth-616),,0,,Brown Hair,Male Characters,,Living Characters,5.0,Mar-94,1994.0
4787,5487,43387,Vincent Destine (Earth-616),\/Vincent_Destine_(Earth-616),,1,,,Male Characters,,Deceased Characters,5.0,Nov-94,1994.0
4788,5490,79793,Alexander Patel (Earth-616),\/Alexander_Patel_(Earth-616),Secret Identity,0,Black Eyes,Black Hair,Male Characters,,Living Characters,5.0,Jan-95,1995.0
4789,5492,340331,Doctor Weisman (Earth-616),\/Doctor_Weisman_(Earth-616),,1,,,Female Characters,,Living Characters,5.0,Jul-95,1995.0
4790,5493,16627,Emil Lapin (Earth-616),\/Emil_Lapin_(Earth-616),Secret Identity,0,,Red Hair,Male Characters,,Living Characters,5.0,Mar-95,1995.0
4791,5494,1527,Ever (Earth-616),\/Ever_(Earth-616),Secret Identity,1,Red Eyes,No Hair,Male Characters,,Living Characters,5.0,Oct-95,1995.0
4792,5495,387151,Glib Arkanian (Earth-616),\/Glib_Arkanian_(Earth-616),Public Identity,0,,Brown Hair,Male Characters,,Living Characters,5.0,Dec-95,1995.0
4793,5496,1918,Keeyah (Earth-616),\/Keeyah_(Earth-616),No Dual Identity,0,,,Male Characters,,Living Characters,5.0,Oct-95,1995.0
4794,5498,114041,Linette Martinez (Earth-616),\/Linette_Martinez_(Earth-616),,1,,Brown Hair,Female Characters,,Living Characters,5.0,Dec-95,1995.0
4795,5500,78693,Manowar (Earth-616),\/Manowar_(Earth-616),Secret Identity,1,,,Male Characters,,Living Characters,5.0,Sep-95,1995.0
4796,5501,241341,Marcel Fournier (Earth-616),\/Marcel_Fournier_(Earth-616),Public Identity,0,,Brown Hair,Male Characters,,Deceased Characters,5.0,Nov-95,1995.0
4797,5502,595093,Martha Paterson (Earth-616),\/Martha_Paterson_(Earth-616),Secret Identity,1,Blue Eyes,,Female Characters,,Living Characters,5.0,Oct-95,1995.0
4798,5503,606042,Michael Engelschwert (Earth-616),\/Michael_Engelschwert_(Earth-616),Secret Identity,1,,,Male Characters,,Deceased Characters,5.0,Aug-95,1995.0
4799,5506,16904,Rex (Earth-616),\/Rex_(Earth-616),Secret Identity,1,Brown Eyes,Black Hair,Male Characters,,Deceased Characters,5.0,Aug-95,1995.0
4800,5507,733219,Tobias (Space Phantom) (Earth-616),\/Tobias_(Space_Phantom)_(Earth-616),Secret Identity,1,,Brown Hair,Male Characters,,Living Characters,5.0,Nov-95,1995.0
4801,5509,39771,Tuc (Space Phantom) (Earth-616),\/Tuc_(Space_Phantom)_(Earth-616),Secret Identity,1,Red Eyes,Blond Hair,Male Characters,,Living Characters,5.0,Sep-95,1995.0
4802,5510,497786,Victor Krueller (Earth-616),\/Victor_Krueller_(Earth-616),Public Identity,1,,,Male Characters,,Deceased Characters,5.0,Mar-95,1995.0
4803,5513,9516,Emma Steed (Earth-616),\/Emma_Steed_(Earth-616),No Dual Identity,1,Brown Eyes,Black Hair,Female Characters,,Living Characters,5.0,Apr-96,1996.0
4804,5514,2516,Jane Hampshire (Earth-616),\/Jane_Hampshire_(Earth-616),Secret Identity,1,Red Eyes,Pink Hair,Female Characters,,Living Characters,5.0,Apr-96,1996.0
4805,5515,348742,Jennifer Walters (Heroes Reborn) (Earth-616),\/Jennifer_Walters_(Heroes_Reborn)_(Earth-616),Public Identity,0,Green Eyes,Brown Hair,Female Characters,,Living Characters,5.0,Nov-96,1996.0
4806,5516,343627,John Barnes (Heroes Reborn) (Earth-616),\/John_Barnes_(Heroes_Reborn)_(Earth-616),Public Identity,1,,,Male Characters,,Living Characters,5.0,Sep-96,1996.0
4807,5517,259465,Kim Gaunt (Earth-616),\/Kim_Gaunt_(Earth-616),Public Identity,0,,Brown Hair,Female Characters,,Living Characters,5.0,Apr-96,1996.0
4808,5518,401683,Luz Santos (Earth-616),\/Luz_Santos_(Earth-616),Public Identity,0,Brown Eyes,Brown Hair,Female Characters,,Living Characters,5.0,Feb-96,1996.0
4809,5519,113448,Madame Hydra (Heroes Reborn) (Earth-616),\/Madame_Hydra_(Heroes_Reborn)_(Earth-616),,1,,,Female Characters,,Deceased Characters,5.0,Nov-96,1996.0
4810,5520,16733,Miguela Tores (Earth-616),\/Miguela_Tores_(Earth-616),,0,,Brown Hair,Female Characters,,Living Characters,5.0,Nov-96,1996.0
4811,5521,657052,Paris Scott (Earth-616),\/Paris_Scott_(Earth-616),Public Identity,1,,Blond Hair,Male Characters,,Living Characters,5.0,Jan-96,1996.0
4812,5522,283977,Rebecca Essex (Earth-616),\/Rebecca_Essex_(Earth-616),Public Identity,0,,Black Hair,Female Characters,,Living Characters,5.0,Jun-96,1996.0
4813,5523,35890,Sinjin Quarrel (Earth-616),\/Sinjin_Quarrel_(Earth-616),Secret Identity,0,Gold Eyes,Black Hair,Male Characters,,Living Characters,5.0,Dec-96,1996.0
4814,5524,259168,Sylvia Prazniki (Earth-616),\/Sylvia_Prazniki_(Earth-616),Public Identity,0,,Blond Hair,Female Characters,,Living Characters,5.0,Feb-96,1996.0
4815,5525,9858,Thomas Duffy (Earth-616),\/Thomas_Duffy_(Earth-616),Secret Identity,1,,,Male Characters,,Deceased Characters,5.0,Mar-96,1996.0
4816,5526,402128,Tisiphone (Furies) (Earth-616),\/Tisiphone_(Furies)_(Earth-616),,1,,Blond Hair,Female Characters,,Living Characters,5.0,Sep-96,1996.0
4817,5527,183016,Alicia Masters (Heroes Reborn) (Earth-616),\/Alicia_Masters_(Heroes_Reborn)_(Earth-616),,0,,Red Hair,Female Characters,,Living Characters,5.0,Jan-97,1997.0
4818,5528,511830,Anielle (Earth-616),\/Anielle_(Earth-616),Secret Identity,0,Blue Eyes,Blond Hair,Female Characters,,Living Characters,5.0,Sep-97,1997.0
