,Unnamed: 0,name,ID,ALIGN,EYE,HAIR,SEX,ALIVE
7389,7389,Richard Easton (Earth-616),Public Identity,0,,Grey Hair,Male Characters,Living Characters
7390,7390,Svetlana Porfiry (Earth-616),Secret Identity,1,,Grey Hair,Female Characters,Living Characters
7391,7391,Taranith Gestal (Earth-616),,1,Red Eyes,No Hair,,Deceased Characters
7392,7392,Thomas Smallwood (Earth-616),Secret Identity,0,,,Male Characters,Living Characters
7393,7393,Aerivar XVIII (Earth-616),,1,,,Male Characters,Living Characters
7394,7394,Alden Maas (Earth-616),,1,,,Male Characters,Deceased Characters
7395,7395,Anzhela Federova (Earth-616),Secret Identity,1,Blue Eyes,Black Hair,Female Characters,Living Characters
7396,7396,Eric Beale (Earth-616),,1,,Grey Hair,Male Characters,Living Characters
7397,7397,Heiji Shigematsu (Earth-616),Public Identity,1,,White Hair,Male Characters,Living Characters
7398,7398,Jason Praed (Earth-616),Secret Identity,1,,,Male Characters,Living Characters
7399,7399,Neil Donaldson (Earth-616),Secret Identity,1,Brown Eyes,Brown Hair,Male Characters,Living Characters
7400,7400,Nicholas Damiano (Earth-616),Public Identity,0,,Black Hair,Male Characters,Deceased Characters
7401,7401,Oscar Gordon (Earth-616),Secret Identity,1,,,Male Characters,Deceased Characters
7402,7402,Peter Brand (Earth-616),Public Identity,1,Blue Eyes,Black Hair,Male Characters,Deceased Characters
7403,7403,Proteus (Atlantean Shapeshifter) (Earth-616),Public Identity,1,Blue Eyes,Black Hair,Male Characters,Living Characters
7405,7405,Stanley George Johnson (Earth-616),Secret Identity,0,Blue Eyes,Brown Hair,Male Characters,Living Characters
7406,7406,Tim Harrison (Earth-616),Public Identity,0,Brown Eyes,Brown Hair,Male Characters,Deceased Characters
7407,7407,Varga (Earth-616),Public Identity,0,,Red Hair,Male Characters,Living Characters
7408,7408,Allison McCourt (Earth-616),No Dual Identity,0,,Blond Hair,Female Characters,Living Characters
7409,7409,Don Remming (Earth-616),Secret Identity,0,,,Male Characters,Living Characters
7410,7410,Elspeth Cromwell (Earth-616),Public Identity,1,,Blond Hair,Female Characters,Deceased Characters
7411,7411,Holly-Ann Ember (Earth-616),Secret Identity,0,Blue Eyes,Blond Hair,Female Characters,Living Characters
7412,7412,Hungry (Earth-616),,1,Variable Eyes,Variable Hair,,Living Characters
7413,7413,John Rival (Earth-616),Public Identity,0,,Black Hair,Male Characters,Living Characters
7414,7414,Kali (Oblivion) (Earth-616),Secret Identity,1,,,Female Characters,Living Characters
7415,7415,Kehl (Earth-616),Public Identity,1,,No Hair,Male Characters,Living Characters
7416,7416,Le Loup (Earth-616),Secret Identity,1,Black Eyes,Black Hair,Male Characters,Living Characters
7417,7417,Lightningbolt (Earth-616),Public Identity,1,,,Male Characters,Deceased Characters
7419,7419,Major Sauleda (Earth-616),Public Identity,0,,,Male Characters,Living Characters
7420,7420,Nostume (Earth-616),Secret Identity,1,,White Hair,Male Characters,Deceased Characters
7421,7421,Peeping Tom (Earth-616),Secret Identity,1,,No Hair,Male Characters,Living Characters
7422,7422,Quinn Pullman (Earth-616),Secret Identity,1,,Black Hair,Male Characters,Living Characters
7423,7423,Silence (New Wave) (Earth-616),,1,,,Female Characters,Living Characters
7424,7424,Spasm (Earth-616),Secret Identity,1,,Black Hair,Male Characters,Living Characters
7427,7427,Ann Fraley (Earth-616),Secret Identity,1,,White Hair,Female Characters,Living Characters
7428,7428,Blow-Hard (Earth-616),Secret Identity,0,,Grey Hair,Male Characters,Deceased Characters
7429,7429,Charlie Siciliano (Earth-616),Public Identity,1,,Black Hair,Male Characters,Living Characters
7430,7430,Cybelle (Earth-616),Secret Identity,1,,Red Hair,Female Characters,Deceased Characters
7431,7431,Gertha (Earth-616),,1,,Blond Hair,Female Characters,Living Characters
7432,7432,Glow Worm (Earth-616),Secret Identity,0,,Black Hair,Male Characters,Living Characters
7433,7433,Gullywhump (Earth-616),,0,,No Hair,,Living Characters
7435,7435,Judith Rassendyll (Earth-616),Public Identity,0,,Red Hair,Female Characters,Living Characters
7436,7436,King Glugwort (Earth-616),,0,,No Hair,Male Characters,Living Characters
7437,7437,Kossi (Earth-616),,1,,,Female Characters,Living Characters
7439,7439,Paulo (Earth-616),Public Identity,1,,,Male Characters,Living Characters
7440,7440,Ratso (Earth-616),,1,,,,Living Characters
7441,7441,Rattusk (Earth-616),,1,,,Male Characters,Living Characters
7442,7442,Ray Carter (Earth-616),Secret Identity,1,Yellow Eyes,Blond Hair,Male Characters,Living Characters
7443,7443,Southside (Earth-616),,1,,,,Living Characters
7444,7444,Tina Sapristi (Earth-616),,0,,Black Hair,Female Characters,Living Characters
7445,7445,Unn (Earth-616),,1,,Red Hair,Female Characters,Living Characters
7449,7449,Gil Jeffers (Earth-616),,0,,,Male Characters,Living Characters
7450,7450,Gila (Earth-616),Secret Identity,1,,,,Living Characters
7451,7451,Horde (Earth-616),Secret Identity,1,Blue Eyes,Orange Hair,Male Characters,Deceased Characters
7452,7452,Kirk Donaghue (Earth-616),,1,,Blond Hair,Male Characters,Deceased Characters
7453,7453,Maeve Rourke (Earth-616),Secret Identity,0,Green Eyes,Red Hair,Female Characters,Deceased Characters
7454,7454,Maya (Inhumans) (Earth-616),Public Identity,0,,Grey Hair,Female Characters,Living Characters
7455,7455,Nameless One (Voodoo Lord) (Earth-616),,1,,Black Hair,Male Characters,Living Characters
7456,7456,Sandy Vincent (Earth-616),Secret Identity,1,Blue Eyes,Blond Hair,Female Characters,Deceased Characters
7457,7457,Unipar (Earth-616),Public Identity,1,,Blond Hair,Male Characters,Living Characters
7459,7459,Adam Plunder (Earth-616),,0,,Blond Hair,Male Characters,Living Characters
7461,7461,Alfred Coppersmith (Earth-616),No Dual Identity,1,,Brown Hair,Male Characters,Deceased Characters
7462,7462,Blind Justice (Earth-616),Secret Identity,0,,,Male Characters,Living Characters
7463,7463,Blindside (Brood) (Earth-616),Secret Identity,1,,,Male Characters,Deceased Characters
7464,7464,Dempsey (Earth-616),Secret Identity,0,,Orange Hair,Male Characters,Deceased Characters
7465,7465,Dive-Bomber (Earth-616),Secret Identity,1,,,Male Characters,Deceased Characters
7466,7466,Doctor Stack (Earth-616),No Dual Identity,1,Brown Eyes,Brown Hair,Male Characters,Deceased Characters
7467,7467,Dwaine Hess (Earth-616),Secret Identity,1,,,Male Characters,Living Characters
7468,7468,Eileen Snakard (Earth-616),Secret Identity,1,,,Female Characters,Living Characters
7469,7469,Fruitbagel (Earth-616),Public Identity,0,Blue Eyes,White Hair,Female Characters,Living Characters
7470,7470,Hamilton (Earth-616),Public Identity,0,,Brown Hair,Male Characters,Living Characters
7471,7471,Harry Palmer (Earth-616),,1,,Blond Hair,Male Characters,Deceased Characters
7473,7473,Junipur (Earth-616),,0,,,Female Characters,Living Characters
7474,7474,Katos (Earth-616),No Dual Identity,0,Red Eyes,No Hair,Male Characters,Living Characters
7476,7476,Lockup (Earth-616),Secret Identity,1,,,Male Characters,Deceased Characters
7477,7477,Madame Joy (Earth-616),Public Identity,1,,White Hair,Female Characters,Living Characters
7478,7478,McDonald (Project Glamor) (Earth-616),,1,,,Male Characters,Deceased Characters
7479,7479,Mist Mistress (Earth-616),Secret Identity,1,,Brown Hair,Female Characters,Living Characters
7480,7480,Myla (Pangorian) (Earth-616),Public Identity,0,Blue Eyes,Blond Hair,Female Characters,Living Characters
7481,7481,Pegas (Earth-616),,1,,Blue Hair,Male Characters,Living Characters
7482,7482,Robert Delgado (Earth-616),Secret Identity,1,,Black Hair,Male Characters,Deceased Characters
7483,7483,Temptress (Brood Mutants) (Earth-616),Secret Identity,1,,Brown Hair,Female Characters,Deceased Characters
7484,7484,Whiphand (Earth-616),Secret Identity,1,,Brown Hair,Male Characters,Deceased Characters
7485,7485,Bermuda Schwartz (Earth-616),Secret Identity,0,Brown Eyes,Black Hair,Female Characters,Living Characters
7486,7486,Brute Benhurst (Earth-616),Secret Identity,1,,Black Hair,Male Characters,Living Characters
7488,7488,Cloot (Earth-616),,1,Red Eyes,White Hair,Male Characters,Living Characters
7490,7490,Doeke Riebeeck (Earth-616),Public Identity,1,,,Male Characters,Living Characters
7491,7491,Donna Strange (Earth-616),Public Identity,0,,Brown Hair,Female Characters,Living Characters
7492,7492,Edward Cross (Earth-616),Public Identity,1,Blue Eyes,Bald,Male Characters,Living Characters
7496,7496,Herb Hollister (Earth-616),,1,,,Male Characters,Living Characters
7497,7497,Jeremy Wilson (Earth-616),,0,,Red Hair,Male Characters,Living Characters
7499,7499,Kishi Oramosha (Earth-616),Secret Identity,1,,White Hair,Male Characters,Living Characters
7500,7500,Lemuel McPhee (Earth-616),Public Identity,0,Brown Eyes,Bald,Male Characters,Living Characters
7501,7501,Li Fong (Earth-616),,1,,Black Hair,Male Characters,Living Characters
7502,7502,Marked Man (Earth-616),Secret Identity,1,Green Eyes,Brown Hair,Male Characters,Living Characters
7503,7503,Number Six (Nina) (Earth-616),Secret Identity,0,,Brown Hair,Female Characters,Living Characters
7504,7504,Orack (Earth-616),,1,,Black Hair,Male Characters,Living Characters
7506,7506,Sharkskin (Earth-616),Secret Identity,0,,Black Hair,Male Characters,Living Characters
7507,7507,Stoop Richards (Earth-616),Public Identity,1,,Brown Hair,Male Characters,Living Characters
7508,7508,Ulagg (Earth-616),,0,,,Male Characters,Living Characters
7509,7509,Vinnie Evans (Earth-616),No Dual Identity,0,,Black Hair,Male Characters,Living Characters
7510,7510,Arnie Gunderson (Earth-616),Secret Identity,1,,Brown Hair,Male Characters,Living Characters
7511,7511,Ben Jacobs (Earth-616),,1,,Brown Hair,Male Characters,Living Characters
7512,7512,Bouncer (Morlock) (Earth-616),Secret Identity,1,,,,Living Characters
7515,7515,Catherwood (Earth-616),No Dual Identity,0,,,Male Characters,Living Characters
7516,7516,Coral (Ravens) (Earth-616),,1,,,Female Characters,Living Characters
7518,7518,Deilla (Earth-616),Public Identity,0,,Blond Hair,Female Characters,Living Characters
7519,7519,Fiona McCormick (Earth-616),Public Identity,0,,Red Hair,Female Characters,Deceased Characters
7520,7520,Florence Sharples (Earth-616),Secret Identity,1,Green Eyes,Blond Hair,Female Characters,Living Characters
7521,7521,Goro (Yakuza) (Earth-616),Public Identity,1,,Black Hair,Male Characters,Living Characters
7523,7523,Lepard II (Earth-616),,0,,Brown Hair,Male Characters,Living Characters
7525,7525,Malcolm Knight (Earth-616),Secret Identity,1,Blue Eyes,Blond Hair,Male Characters,Living Characters
7526,7526,Mei Lin (Earth-616),Public Identity,0,,Black Hair,Female Characters,Deceased Characters
7527,7527,Mole (Morlock) (Earth-616),Secret Identity,0,Red Eyes,Black Hair,Male Characters,Living Characters
7528,7528,Nahita (Earth-616),,0,,Black Hair,Female Characters,Living Characters
7529,7529,Nicholas Collins (Earth-616),,0,,,Male Characters,Living Characters
7530,7530,Ogun (Loa) (Earth-616),,1,,,Male Characters,Living Characters
7531,7531,Pete Zamora (Earth-616),No Dual Identity,0,Brown Eyes,Black Hair,Male Characters,Living Characters
7533,7533,Solomon Prey (Earth-616),Secret Identity,1,Red Eyes,Bald,Male Characters,Living Characters
7534,7534,Thomas Fogg (Earth-616),Secret Identity,1,Blue Eyes,Grey Hair,Male Characters,Living Characters
7535,7535,Tri-Sentinel (Earth-616),No Dual Identity,1,Red Eyes,No Hair,,Deceased Characters
7537,7537,Zeaklar Belgewater (Earth-616),Public Identity,0,Red Eyes,White Hair,Male Characters,Living Characters
7541,7541,Aminedi (Earth-616),Secret Identity,1,,Yellow Hair,Male Characters,Deceased Characters
7543,7543,Anomaly (Cosmic Being) (Earth-616),Secret Identity,1,Variable Eyes,No Hair,,Living Characters
7545,7545,Blitzkrieg (Nazi) (Earth-616),Secret Identity,1,White Eyes,White Hair,Male Characters,Deceased Characters
7546,7546,Carlton Stricklan (Earth-616),,1,,,Male Characters,Living Characters
7547,7547,Caspar Wright (Earth-616),Public Identity,0,,Grey Hair,Male Characters,Living Characters
7548,7548,Christopher Summers (War Skrull) (Earth-616),,1,,,Male Characters,Deceased Characters
7549,7549,Cynthia Chalmers (Earth-616),Public Identity,0,Blue Eyes,Blond Hair,Female Characters,Deceased Characters
7550,7550,Dagny Forrester (Earth-616),Secret Identity,1,Green Eyes,Brown Hair,Female Characters,Living Characters
7551,7551,Dar-Benn (Earth-616),No Dual Identity,0,,,Male Characters,Deceased Characters
7553,7553,Glakandar (Earth-616),Public Identity,0,White Eyes,No Hair,Male Characters,Living Characters
7554,7554,Hepzibah (War Skrull) (Earth-616),,1,Blue Eyes,White Hair,,Deceased Characters
7557,7557,Manacle (Deathbird) (Earth-616),,1,,,,Living Characters
7558,7558,Max Meer (Earth-616),Public Identity,0,Blue Eyes,Blond Hair,Male Characters,Living Characters
7559,7559,Michi Sasaki (Earth-616),Secret Identity,0,White Eyes,Blond Hair,Female Characters,Living Characters
7560,7560,Nance Winters (Earth-616),Secret Identity,0,,Black Hair,Female Characters,Deceased Characters
7561,7561,Powerhouse (Mutant) (Earth-616),Secret Identity,1,Brown Eyes,Black Hair,Female Characters,Living Characters
7562,7562,Raza Longknife (War Skrull) (Earth-616),,1,One Eye,Orange Hair,Male Characters,Deceased Characters
7563,7563,Saurespritze (Earth-616),Secret Identity,1,,,Male Characters,Deceased Characters
7565,7565,Skrull Prime (Earth-616),,1,,,Male Characters,Deceased Characters
7566,7566,Star (Chaste) (Earth-616),,0,,,,Living Characters
7567,7567,Sturdevant Robbins (Earth-616),Secret Identity,0,,,Male Characters,Living Characters
7568,7568,Terraxia (Earth-616),Secret Identity,0,Black Eyes,Black Hair,Female Characters,Deceased Characters
7569,7569,Veil (Desert Sword) (Earth-616),Secret Identity,1,Brown Eyes,Black Hair,Female Characters,Deceased Characters
7570,7570,Anna (Earth-616),No Dual Identity,0,Blue Eyes,Blond Hair,Female Characters,Living Characters
7571,7571,Anthropomorpho (Earth-616),Secret Identity,0,,No Hair,,Living Characters
7572,7572,Assassin (Brood) (Earth-616),Secret Identity,1,,,Male Characters,Living Characters
7573,7573,Big (Earth-616),Secret Identity,1,White Eyes,Brown Hair,Male Characters,Deceased Characters
7574,7574,Chance Walker (Earth-616),Public Identity,0,,,Male Characters,Living Characters
7576,7576,Curtis Vogel (Earth-616),Secret Identity,1,Brown Eyes,Black Hair,Male Characters,Deceased Characters
7577,7577,Damon Mathias (Earth-616),Secret Identity,1,,,Male Characters,Living Characters
7579,7579,Delbert (Tantrum) (Earth-616),Secret Identity,1,,Bald,Male Characters,Living Characters
7580,7580,Devon Ballantine (Earth-616),,0,,Red Hair,Male Characters,Living Characters
7581,7581,Doc (Lilin) (Earth-616),Secret Identity,1,,Black Hair,Male Characters,Living Characters
7582,7582,Eli McIntyre (Earth-616),Public Identity,0,,,Male Characters,Living Characters
7583,7583,Esther Lucas (Earth-616),No Dual Identity,0,Brown Eyes,Black Hair,Female Characters,Deceased Characters
7584,7584,Fionna Wyman (Earth-616),Secret Identity,1,Brown Eyes,Black Hair,Female Characters,Living Characters
7585,7585,Flamb\u00e9 (Earth-616),Secret Identity,1,,Red Hair,Female Characters,Living Characters
7586,7586,Gai No Don (Earth-616),Public Identity,0,,Black Hair,Male Characters,Living Characters
7587,7587,Garbha-Hsien (Earth-616),Secret Identity,0,,White Hair,Male Characters,Deceased Characters
7588,7588,General Standish (Earth-616),,0,,,Male Characters,Living Characters
7589,7589,Glom (Earth-616),Public Identity,0,White Eyes,No Hair,,Living Characters
7590,7590,Gregory Stevens (Earth-616),Secret Identity,1,,Black Hair,Male Characters,Living Characters
7591,7591,Jarno Sprague (Earth-616),Secret Identity,1,Green Eyes,Strawberry Blond Hair,Male Characters,Living Characters
7592,7592,Jordan Hamlin (Earth-616),Public Identity,1,,Red Hair,Male Characters,Deceased Characters
7594,7594,Leopold Brun (Earth-616),Secret Identity,1,,Brown Hair,Male Characters,Deceased Characters
7596,7596,Nauda (Earth-616),,1,,Black Hair,Male Characters,Living Characters
7597,7597,Nepthys (Earth-616),,1,,Black Hair,Female Characters,Deceased Characters
7601,7601,Piotr Rasputin (Doppelganger) (Earth-616),,1,,Black Hair,Male Characters,Living Characters
7602,7602,Primate (Void) (Earth-616),Secret Identity,0,,,Male Characters,Living Characters
7603,7603,Pulse (Death Squad) (Earth-616),,1,,Blond Hair,Male Characters,Deceased Characters
7605,7605,Scott Summers (Doppelganger) (Earth-616),,1,,,Male Characters,Living Characters
7606,7606,Sha-Har-A-Zath (Earth-616),,1,Blue Eyes,Blue Hair,Female Characters,Living Characters
7607,7607,Silence (Assassin) (Earth-616),Secret Identity,1,,,Male Characters,Deceased Characters
7608,7608,Stiletto (Assassin) (Earth-616),Secret Identity,1,,,Male Characters,Deceased Characters
7609,7609,Sumner Beckwith (Earth-616),Secret Identity,1,Blue Eyes,Black Hair,Male Characters,Living Characters
7610,7610,Taylor (Earth-616),,0,,Bald,Male Characters,Living Characters
7611,7611,Tremolo (Earth-616),Secret Identity,1,,Black Hair,Female Characters,Living Characters
7612,7612,Tyndar (Earth-616),Secret Identity,1,,,Male Characters,Living Characters
7613,7613,Vague (Earth-616),Secret Identity,1,,,Female Characters,Living Characters
7614,7614,Violet Pinkerton (Earth-616),Secret Identity,1,Blue Eyes,Blond Hair,Female Characters,Living Characters
